customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST01387,128,7,6963.04,2,5,5,255,Loyal Customer
CUST01388,70,2,3498.38,3,2,4,324,Potential Loyalist
CUST01389,70,4,2967.57,3,4,4,344,Loyal Customer
CUST01390,9,4,3249.7799999999997,5,4,4,544,Champion
CUST01391,94,3,3715.46,2,3,4,234,At Risk
CUST01392,16,1,1415.53,5,1,2,512,Potential Loyalist
CUST01393,85,4,2203.42,3,4,3,343,Potential Loyalist
CUST01394,16,5,5665.21,5,4,5,545,Champion
CUST01395,32,6,6043.93,4,5,5,455,Champion
CUST01396,127,1,826.44,2,1,2,212,Dormant
CUST01397,4,7,6176.97,5,5,5,555,Champion
CUST01398,57,1,1672.19,3,1,3,313,Potential Loyalist
CUST01399,19,7,4005.24,5,5,4,554,Champion
CUST01400,134,2,863.9,2,2,2,222,Dormant
CUST01401,75,2,1991.48,3,2,3,323,Potential Loyalist
CUST01402,254,2,1474.48,1,2,2,122,Dormant
CUST01403,329,4,2287.41,1,4,3,143,At Risk
CUST01404,202,9,6788.52,1,5,5,155,Loyal Customer
CUST01405,140,3,2413.52,2,3,3,233,At Risk
CUST01406,222,5,5888.31,1,4,5,145,Loyal Customer
CUST01407,139,3,1992.79,2,3,3,233,At Risk
CUST01408,307,2,792.08,1,2,2,122,Dormant
CUST01409,26,5,3035.77,4,4,4,444,Champion
CUST01410,146,8,6063.07,2,5,5,255,Loyal Customer
CUST01411,183,5,3777.5,1,4,4,144,Loyal Customer
CUST01412,91,1,348.68,2,1,1,211,Dormant
CUST01413,234,1,623.43,1,1,1,111,Dormant
CUST01414,30,4,2862.6,4,4,4,444,Champion
CUST01415,9,1,509.5,5,1,1,511,Potential Loyalist
CUST01416,50,6,4155.25,3,5,5,355,Loyal Customer
CUST01417,149,7,3650.18,1,5,4,154,Loyal Customer
CUST01418,176,2,1190.06,1,2,2,122,Dormant
CUST01419,41,3,2210.94,4,3,3,433,Potential Loyalist
CUST01420,67,4,4338.21,3,4,5,345,Loyal Customer
CUST01421,46,1,1155.37,4,1,2,412,Potential Loyalist
CUST01422,58,4,2154.09,3,4,3,343,Potential Loyalist
CUST01423,41,2,840.3499999999999,4,2,2,422,Potential Loyalist
CUST01424,93,1,2318.97,2,1,3,213,Dormant
CUST01425,48,1,1148.76,3,1,2,312,Potential Loyalist
CUST01426,24,1,872.32,4,1,2,412,Potential Loyalist
CUST01427,5,7,4513.07,5,5,5,555,Champion
CUST01428,51,1,888.61,3,1,2,312,Potential Loyalist
CUST01429,53,6,4315.58,3,5,5,355,Loyal Customer
CUST01430,5,3,2362.84,5,3,3,533,Potential Loyalist
CUST01431,12,2,2482.59,5,2,3,523,Potential Loyalist
CUST01432,102,3,1075.54,2,3,2,232,At Risk
CUST01433,108,4,2386.67,2,4,3,243,At Risk
CUST01434,5,6,2875.38,5,5,4,554,Champion
CUST01435,186,1,2210.82,1,1,3,113,Dormant
CUST01436,20,2,2235.76,5,2,3,523,Potential Loyalist
CUST01437,246,5,4720.65,1,4,5,145,Loyal Customer
CUST01438,157,2,2087.95,1,2,3,123,Dormant
CUST01439,0,8,8418.470000000001,5,5,5,555,Champion
CUST01440,6,6,7345.46,5,5,5,555,Champion
CUST01441,322,1,472.82,1,1,1,111,Dormant
CUST01442,105,4,3545.52,2,4,4,244,Loyal Customer
CUST01443,20,6,5784.09,5,5,5,555,Champion
CUST01444,32,2,1096.85,4,2,2,422,Potential Loyalist
CUST01445,115,10,6651.53,2,5,5,255,Loyal Customer
CUST01446,132,3,2796.4,2,3,4,234,At Risk
CUST01447,18,4,2901.61,5,4,4,544,Champion
CUST01448,233,2,1268.95,1,2,2,122,Dormant
CUST01449,3,2,874.09,5,2,2,522,Potential Loyalist
CUST01450,126,6,3188.3,2,5,4,254,Loyal Customer
CUST01451,34,2,2411.76,4,2,3,423,Potential Loyalist
CUST01452,116,4,5779.52,2,4,5,245,Loyal Customer
CUST01453,82,4,4084.96,3,4,5,345,Loyal Customer
CUST01454,70,3,2311.4700000000003,3,3,3,333,Potential Loyalist
CUST01455,335,3,1376.1200000000001,1,3,2,132,At Risk
CUST01456,17,1,1158.71,5,1,2,512,Potential Loyalist
CUST01457,248,4,4798.75,1,4,5,145,Loyal Customer
CUST01458,52,1,1462.88,3,1,2,312,Potential Loyalist
CUST01459,68,6,4817.95,3,5,5,355,Loyal Customer
CUST01460,128,4,2187.99,2,4,3,243,At Risk
CUST01461,107,3,1996.1999999999998,2,3,3,233,At Risk
CUST01462,80,2,635.48,3,2,1,321,Potential Loyalist
CUST01463,356,2,987.71,1,2,2,122,Dormant
CUST01464,42,2,1743.4,4,2,3,423,Potential Loyalist
CUST01465,10,2,670.57,5,2,1,521,Potential Loyalist
CUST01466,56,4,2864.6,3,4,4,344,Loyal Customer
CUST01467,89,2,649.13,2,2,1,221,Dormant
CUST01468,166,1,1034.31,1,1,2,112,Dormant
CUST01469,44,1,1313.43,4,1,2,412,Potential Loyalist
CUST01470,241,4,2987.34,1,4,4,144,Loyal Customer
CUST01471,77,6,3471.86,3,5,4,354,Loyal Customer
CUST01472,0,8,4686.9800000000005,5,5,5,555,Champion
CUST01473,48,4,2917.27,3,4,4,344,Loyal Customer
CUST01474,61,2,959.29,3,2,2,322,Potential Loyalist
CUST01475,114,1,650.36,2,1,1,211,Dormant
CUST01476,127,3,1923.93,2,3,3,233,At Risk
CUST01477,55,5,3440.74,3,4,4,344,Loyal Customer
CUST01478,40,5,5291.51,4,4,5,445,Champion
CUST01479,42,4,1777.74,4,4,3,443,Potential Loyalist
CUST01480,347,1,682.11,1,1,1,111,Dormant
CUST01481,122,4,3016.96,2,4,4,244,Loyal Customer
CUST01482,158,5,5965.95,1,4,5,145,Loyal Customer
CUST01483,7,8,3817.9,5,5,4,554,Champion
CUST01484,111,3,1606.77,2,3,3,233,At Risk
CUST01485,69,3,2973.96,3,3,4,334,Potential Loyalist
CUST01486,48,1,770.52,3,1,1,311,Potential Loyalist
CUST01487,232,5,2548.9700000000003,1,4,3,143,At Risk
CUST01488,33,6,2851.24,4,5,4,454,Champion
CUST01489,41,5,5689.93,4,4,5,445,Champion
CUST01490,122,7,5285.2,2,5,5,255,Loyal Customer
CUST01491,87,4,4053.23,2,4,5,245,Loyal Customer
CUST01492,62,4,5478.3,3,4,5,345,Loyal Customer
CUST01493,10,2,807.4499999999999,5,2,2,522,Potential Loyalist
CUST01494,265,4,1888.54,1,4,3,143,At Risk
CUST01495,89,6,3722.74,2,5,4,254,Loyal Customer
CUST01496,16,1,662.11,5,1,1,511,Potential Loyalist
CUST01497,35,5,3393.85,4,4,4,444,Champion
CUST01498,12,5,3640.46,5,4,4,544,Champion
CUST01499,133,5,4317.6,2,4,5,245,Loyal Customer
CUST01500,95,4,3285.09,2,4,4,244,Loyal Customer
CUST01501,66,2,646.4300000000001,3,2,1,321,Potential Loyalist
CUST01502,80,2,1331.42,3,2,2,322,Potential Loyalist
CUST01503,90,4,2509.01,2,4,3,243,At Risk
CUST01504,152,3,1436.96,1,3,2,132,At Risk
CUST01505,64,1,608.83,3,1,1,311,Potential Loyalist
CUST01506,140,4,2676.48,2,4,4,244,Loyal Customer
CUST01507,125,5,4142.6,2,4,5,245,Loyal Customer
CUST01508,3,1,845.65,5,1,2,512,Potential Loyalist
CUST01509,6,4,2604.54,5,4,4,544,Champion
CUST01510,132,2,1667.1,2,2,3,223,Dormant
CUST01511,88,4,2601.14,2,4,4,244,Loyal Customer
CUST01512,43,7,6822.51,4,5,5,455,Champion
CUST01513,131,1,1062.28,2,1,2,212,Dormant
CUST01514,82,3,1466.5,3,3,2,332,Potential Loyalist
CUST01515,96,6,5632.79,2,5,5,255,Loyal Customer
CUST01516,172,1,421.68,1,1,1,111,Dormant
CUST01517,87,4,1921.46,2,4,3,243,At Risk
CUST01518,485,1,569.86,1,1,1,111,Dormant
CUST01519,105,4,3686.74,2,4,4,244,Loyal Customer
CUST01520,19,1,333.93,5,1,1,511,Potential Loyalist
CUST01521,10,2,1070.1399999999999,5,2,2,522,Potential Loyalist
CUST01522,68,1,882.29,3,1,2,312,Potential Loyalist
CUST01523,15,4,3702.2799999999997,5,4,4,544,Champion
CUST01524,19,1,2078.4,5,1,3,513,Potential Loyalist
CUST01525,56,4,2175.72,3,4,3,343,Potential Loyalist
CUST01526,9,4,3305.24,5,4,4,544,Champion
CUST01527,326,3,2802.84,1,3,4,134,At Risk
CUST01528,105,1,424.84,2,1,1,211,Dormant
CUST01529,194,1,1455.91,1,1,2,112,Dormant
CUST01530,182,5,4146.860000000001,1,4,5,145,Loyal Customer
CUST01531,222,2,1077.94,1,2,2,122,Dormant
CUST01532,159,6,2788.44,1,5,4,154,Loyal Customer
CUST01533,167,1,697.43,1,1,1,111,Dormant
CUST01534,22,1,416.32,4,1,1,411,Potential Loyalist
CUST01535,8,8,3627.45,5,5,4,554,Champion
CUST01536,7,1,1059.82,5,1,2,512,Potential Loyalist
CUST01537,123,1,355.81,2,1,1,211,Dormant
CUST01538,80,1,346.25,3,1,1,311,Potential Loyalist
CUST01539,158,1,643.65,1,1,1,111,Dormant
CUST01540,195,3,2546.85,1,3,3,133,At Risk
CUST01541,64,1,626.47,3,1,1,311,Potential Loyalist
CUST01542,4,1,382.91,5,1,1,511,Potential Loyalist
CUST01543,131,1,1270.64,2,1,2,212,Dormant
CUST01544,113,9,5640.23,2,5,5,255,Loyal Customer
CUST01545,106,2,1091.81,2,2,2,222,Dormant
CUST01546,22,5,2407.6499999999996,4,4,3,443,Potential Loyalist
CUST01547,99,9,7802.05,2,5,5,255,Loyal Customer
CUST01548,49,6,3110.35,3,5,4,354,Loyal Customer
CUST01549,167,3,3126.75,1,3,4,134,At Risk
CUST01550,109,4,1841.6,2,4,3,243,At Risk
CUST01551,69,1,674.67,3,1,1,311,Potential Loyalist
CUST01552,108,5,2594.91,2,4,4,244,Loyal Customer
CUST01553,153,1,381.8,1,1,1,111,Dormant
CUST01554,75,4,3977.0899999999997,3,4,4,344,Loyal Customer
CUST01555,30,1,329.17,4,1,1,411,Potential Loyalist
CUST01556,37,3,1996.78,4,3,3,433,Potential Loyalist
CUST01557,41,3,1524.72,4,3,2,432,Potential Loyalist
CUST01558,210,3,2406.87,1,3,3,133,At Risk
CUST01559,93,8,5817.8,2,5,5,255,Loyal Customer
CUST01560,8,3,1682.37,5,3,3,533,Potential Loyalist
CUST01561,153,1,567.89,1,1,1,111,Dormant
CUST01562,51,2,1271.3,3,2,2,322,Potential Loyalist
CUST01563,20,2,1279.74,5,2,2,522,Potential Loyalist
CUST01564,236,2,1155.5900000000001,1,2,2,122,Dormant
CUST01565,41,3,2690.33,4,3,4,434,Potential Loyalist
CUST01566,5,1,486.05,5,1,1,511,Potential Loyalist
CUST01567,345,2,1423.0500000000002,1,2,2,122,Dormant
CUST01568,178,2,1002.8800000000001,1,2,2,122,Dormant
CUST01569,81,3,3115.0,3,3,4,334,Potential Loyalist
CUST01570,144,2,551.3299999999999,2,2,1,221,Dormant
CUST01571,253,5,4663.12,1,4,5,145,Loyal Customer
CUST01572,227,1,1048.29,1,1,2,112,Dormant
CUST01573,78,5,4071.61,3,4,5,345,Loyal Customer
CUST01574,161,3,2673.15,1,3,4,134,At Risk
CUST01575,165,3,4439.9800000000005,1,3,5,135,At Risk
CUST01576,82,2,2235.15,3,2,3,323,Potential Loyalist
CUST01577,107,1,343.71,2,1,1,211,Dormant
CUST01578,10,1,1222.13,5,1,2,512,Potential Loyalist
CUST01579,45,8,6050.82,4,5,5,455,Champion
CUST01580,18,2,912.24,5,2,2,522,Potential Loyalist
CUST01581,22,11,8927.9,4,5,5,455,Champion
CUST01582,58,7,4264.93,3,5,5,355,Loyal Customer
CUST01583,261,3,1979.92,1,3,3,133,At Risk
CUST01584,0,5,10650.07,5,4,5,545,Champion
CUST01585,23,1,327.29,4,1,1,411,Potential Loyalist
CUST01586,25,1,788.8,4,1,2,412,Potential Loyalist
CUST01587,129,5,3345.9300000000003,2,4,4,244,Loyal Customer
CUST01588,145,4,3378.07,2,4,4,244,Loyal Customer
CUST01589,147,2,883.23,2,2,2,222,Dormant
CUST01590,129,2,1250.94,2,2,2,222,Dormant
CUST01591,136,3,2829.57,2,3,4,234,At Risk
CUST01592,117,1,500.86,2,1,1,211,Dormant
CUST01593,30,1,675.24,4,1,1,411,Potential Loyalist
CUST01594,43,4,2625.18,4,4,4,444,Champion
CUST01595,59,3,1640.96,3,3,3,333,Potential Loyalist
CUST01596,60,5,3906.69,3,4,4,344,Loyal Customer
CUST01597,40,6,3297.58,4,5,4,454,Champion
CUST01598,68,3,1366.15,3,3,2,332,Potential Loyalist
CUST01599,82,3,1748.0800000000002,3,3,3,333,Potential Loyalist
CUST01600,0,1,657.78,5,1,1,511,Potential Loyalist
CUST01601,49,6,6158.02,3,5,5,355,Loyal Customer
CUST01602,22,3,1334.5700000000002,4,3,2,432,Potential Loyalist
CUST01603,166,4,2882.1099999999997,1,4,4,144,Loyal Customer
CUST01604,49,6,2549.4,3,5,3,353,Potential Loyalist
CUST01605,20,1,1057.43,5,1,2,512,Potential Loyalist
CUST01606,180,1,282.09,1,1,1,111,Dormant
CUST01607,155,1,1515.3,1,1,2,112,Dormant
CUST01608,26,1,501.47,4,1,1,411,Potential Loyalist
CUST01609,69,3,1380.23,3,3,2,332,Potential Loyalist
CUST01610,69,4,2593.45,3,4,4,344,Loyal Customer
CUST01611,28,6,3039.58,4,5,4,454,Champion
CUST01612,283,1,725.09,1,1,1,111,Dormant
CUST01613,255,2,1983.37,1,2,3,123,Dormant
CUST01614,103,9,5758.2,2,5,5,255,Loyal Customer
CUST01615,1,3,1862.39,5,3,3,533,Potential Loyalist
CUST01616,160,6,4472.110000000001,1,5,5,155,Loyal Customer
CUST01617,71,4,3694.23,3,4,4,344,Loyal Customer
CUST01618,84,6,4011.61,3,5,4,354,Loyal Customer
CUST01619,2,3,1148.84,5,3,2,532,Potential Loyalist
CUST01620,4,6,3750.7,5,5,4,554,Champion
CUST01621,26,7,4465.24,4,5,5,455,Champion
CUST01622,15,7,3807.67,5,5,4,554,Champion
CUST01623,359,2,1834.9099999999999,1,2,3,123,Dormant
CUST01624,75,4,2439.45,3,4,3,343,Potential Loyalist
CUST01625,10,3,1125.83,5,3,2,532,Potential Loyalist
CUST01626,28,4,2267.6099999999997,4,4,3,443,Potential Loyalist
CUST01627,295,4,2804.23,1,4,4,144,Loyal Customer
CUST01628,180,3,1760.35,1,3,3,133,At Risk
CUST01629,81,2,1120.0,3,2,2,322,Potential Loyalist
CUST01630,19,8,7630.67,5,5,5,555,Champion
CUST01631,2,6,4758.7699999999995,5,5,5,555,Champion
CUST01632,6,1,1472.62,5,1,2,512,Potential Loyalist
CUST01633,55,3,1093.75,3,3,2,332,Potential Loyalist
CUST01634,40,1,668.05,4,1,1,411,Potential Loyalist
CUST01635,42,5,3802.4,4,4,4,444,Champion
CUST01636,16,1,310.14,5,1,1,511,Potential Loyalist
CUST01637,29,10,6494.71,4,5,5,455,Champion
CUST01638,31,5,3624.0,4,4,4,444,Champion
CUST01639,166,2,2292.2200000000003,1,2,3,123,Dormant
CUST01640,105,1,464.57,2,1,1,211,Dormant
CUST01641,101,4,2914.92,2,4,4,244,Loyal Customer
CUST01642,4,5,4472.83,5,4,5,545,Champion
CUST01643,182,5,3485.7299999999996,1,4,4,144,Loyal Customer
CUST01644,118,8,5024.66,2,5,5,255,Loyal Customer
CUST01645,74,4,3081.21,3,4,4,344,Loyal Customer
CUST01646,66,7,3917.38,3,5,4,354,Loyal Customer
CUST01647,10,6,5675.4,5,5,5,555,Champion
CUST01648,150,1,540.77,1,1,1,111,Dormant
CUST01649,243,1,376.88,1,1,1,111,Dormant
CUST01650,102,1,1797.67,2,1,3,213,Dormant
CUST01651,87,3,2543.79,2,3,3,233,At Risk
CUST01652,40,6,3702.64,4,5,4,454,Champion
CUST01653,87,3,2168.75,2,3,3,233,At Risk
CUST01654,99,1,1073.19,2,1,2,212,Dormant
CUST01655,13,8,7066.74,5,5,5,555,Champion
CUST01656,9,6,3506.88,5,5,4,554,Champion
CUST01657,328,1,149.0,1,1,1,111,Dormant
CUST01658,56,8,7356.57,3,5,5,355,Loyal Customer
CUST01659,98,2,1400.5700000000002,2,2,2,222,Dormant
CUST01660,6,8,8061.9,5,5,5,555,Champion
CUST01661,154,2,826.76,1,2,2,122,Dormant
CUST01662,33,3,2215.29,4,3,3,433,Potential Loyalist
CUST01663,22,5,3881.61,4,4,4,444,Champion
CUST01664,75,3,2080.54,3,3,3,333,Potential Loyalist
CUST01665,75,1,335.28,3,1,1,311,Potential Loyalist
CUST01666,318,5,4392.38,1,4,5,145,Loyal Customer
CUST01667,136,2,1307.77,2,2,2,222,Dormant
CUST01668,106,8,5325.84,2,5,5,255,Loyal Customer
CUST01669,143,2,1801.98,2,2,3,223,Dormant
CUST01670,19,2,2472.29,5,2,3,523,Potential Loyalist
CUST01671,79,5,4824.19,3,4,5,345,Loyal Customer
CUST01672,29,5,2937.06,4,4,4,444,Champion
CUST01673,24,1,489.02,4,2,1,421,Potential Loyalist
CUST01674,116,4,1864.1999999999998,2,4,3,243,At Risk
CUST01675,132,2,1309.95,2,2,2,222,Dormant
CUST01676,133,3,1460.8000000000002,2,3,2,232,At Risk
CUST01677,17,6,3597.0699999999997,5,5,4,554,Champion
CUST01678,50,6,3935.61,3,5,4,354,Loyal Customer
CUST01679,29,4,2798.27,4,4,4,444,Champion
CUST01680,36,1,2660.5,4,2,4,424,Potential Loyalist
CUST01681,53,4,3363.76,3,4,4,344,Loyal Customer
CUST01682,227,5,1999.79,1,4,3,143,At Risk
CUST01683,26,4,4532.08,4,4,5,445,Champion
CUST01684,63,3,3554.1800000000003,3,3,4,334,Potential Loyalist
CUST01685,278,6,3081.38,1,5,4,154,Loyal Customer
CUST01686,138,1,699.98,2,2,1,221,Dormant
CUST01687,81,5,2765.61,3,4,4,344,Loyal Customer
CUST01688,130,4,4056.68,2,4,5,245,Loyal Customer
CUST01689,62,4,2918.12,3,4,4,344,Loyal Customer
CUST01690,70,4,3930.82,3,4,4,344,Loyal Customer
CUST01691,89,1,591.46,2,2,1,221,Dormant
CUST01692,176,7,4276.32,1,5,5,155,Loyal Customer
CUST01693,33,1,483.01,4,2,1,421,Potential Loyalist
CUST01694,38,1,759.46,4,2,1,421,Potential Loyalist
CUST01695,72,4,1763.04,3,4,3,343,Potential Loyalist
CUST01696,127,2,1047.8,2,2,2,222,Dormant
CUST01697,62,3,2717.38,3,3,4,334,Potential Loyalist
CUST01698,68,8,7824.55,3,5,5,355,Loyal Customer
CUST01699,242,6,3095.45,1,5,4,154,Loyal Customer
CUST01700,6,3,2536.5,5,3,3,533,Potential Loyalist
CUST01701,14,1,388.29,5,2,1,521,Potential Loyalist
CUST01702,209,3,2444.42,1,3,3,133,At Risk
CUST01703,7,2,2037.6100000000001,5,3,3,533,Potential Loyalist
CUST01704,47,1,926.37,3,2,2,322,Potential Loyalist
CUST01705,29,3,1829.77,4,3,3,433,Potential Loyalist
CUST01706,6,6,3962.25,5,5,4,554,Champion
CUST01707,2,2,1446.76,5,3,2,532,Potential Loyalist
CUST01708,5,3,1319.75,5,3,2,532,Potential Loyalist
CUST01709,157,3,1524.54,1,3,2,132,At Risk
CUST01710,58,3,1236.27,3,3,2,332,Potential Loyalist
CUST01711,110,4,2242.31,2,4,3,243,At Risk
CUST01712,25,1,828.82,4,2,2,422,Potential Loyalist
CUST01713,41,7,5539.05,4,5,5,455,Champion
CUST01714,132,8,7387.29,2,5,5,255,Loyal Customer
CUST01715,121,4,2342.73,2,4,3,243,At Risk
CUST01716,31,3,2688.8500000000004,4,3,4,434,Potential Loyalist
CUST01717,125,5,5726.24,2,4,5,245,Loyal Customer
CUST01718,133,12,6556.120000000001,2,5,5,255,Loyal Customer
CUST01719,148,4,2725.06,1,4,4,144,Loyal Customer
CUST01720,13,3,1236.77,5,3,2,532,Potential Loyalist
CUST01721,38,1,617.29,4,2,1,421,Potential Loyalist
CUST01722,59,1,359.06,3,2,1,321,Potential Loyalist
CUST01723,16,6,7673.5,5,5,5,555,Champion
CUST01724,39,2,1680.71,4,3,3,433,Potential Loyalist
CUST01725,44,1,632.03,4,2,1,421,Potential Loyalist
CUST01726,23,1,1507.03,4,2,2,422,Potential Loyalist
CUST01727,1,4,1657.76,5,4,3,543,Potential Loyalist
CUST01728,10,2,1236.25,5,3,2,532,Potential Loyalist
CUST01729,8,2,2079.31,5,3,3,533,Potential Loyalist
CUST01730,120,7,5329.4400000000005,2,5,5,255,Loyal Customer
CUST01731,102,4,2888.49,2,4,4,244,Loyal Customer
CUST01732,9,7,7979.33,5,5,5,555,Champion
CUST01733,92,4,2532.24,2,4,3,243,At Risk
CUST01734,160,5,5871.23,1,4,5,145,Loyal Customer
CUST01735,61,2,1287.08,3,3,2,332,Potential Loyalist
CUST01736,13,4,2197.62,5,4,3,543,Potential Loyalist
CUST01737,26,1,512.92,4,2,1,421,Potential Loyalist
CUST01738,39,4,2851.85,4,4,4,444,Champion
CUST01739,75,1,349.72,3,2,1,321,Potential Loyalist
CUST01740,22,1,717.61,4,2,1,421,Potential Loyalist
CUST01741,29,7,6413.37,4,5,5,455,Champion
CUST01742,130,6,3970.62,2,5,4,254,Loyal Customer
CUST01743,90,3,1294.36,2,3,2,232,At Risk
CUST01744,111,1,1021.08,2,2,2,222,Dormant
CUST01745,204,2,806.46,1,3,2,132,At Risk
CUST01746,239,4,2960.62,1,4,4,144,Loyal Customer
CUST01747,24,1,1498.03,4,2,2,422,Potential Loyalist
CUST01748,36,1,150.03,4,2,1,421,Potential Loyalist
CUST01749,190,2,1709.8200000000002,1,3,3,133,At Risk
CUST01750,137,1,556.93,2,2,1,221,Dormant
CUST01751,61,1,332.52,3,2,1,321,Potential Loyalist
CUST01752,171,1,516.34,1,2,1,121,Dormant
CUST01753,43,2,912.8100000000001,4,3,2,432,Potential Loyalist
CUST01754,13,2,806.9000000000001,5,3,2,532,Potential Loyalist
CUST01755,152,6,3652.4,1,5,4,154,Loyal Customer
CUST01756,90,7,6859.41,2,5,5,255,Loyal Customer
CUST01757,167,2,1856.03,1,3,3,133,At Risk
CUST01758,78,1,411.88,3,2,1,321,Potential Loyalist
CUST01759,89,2,1973.57,2,3,3,233,At Risk
CUST01760,69,7,5472.3099999999995,3,5,5,355,Loyal Customer
CUST01761,89,11,7359.26,2,5,5,255,Loyal Customer
CUST01762,66,8,5954.5,3,5,5,355,Loyal Customer
CUST01763,8,1,705.53,5,2,1,521,Potential Loyalist
CUST01764,45,3,1471.8400000000001,4,3,2,432,Potential Loyalist
CUST01765,265,2,1739.8,1,3,3,133,At Risk
CUST01766,163,1,561.64,1,2,1,121,Dormant
CUST01767,145,3,1605.14,2,3,3,233,At Risk
CUST01768,101,7,5814.4400000000005,2,5,5,255,Loyal Customer
CUST01769,55,5,5381.57,3,4,5,345,Loyal Customer
CUST01770,58,3,1327.79,3,3,2,332,Potential Loyalist
CUST01771,58,4,2990.29,3,4,4,344,Loyal Customer
CUST01772,254,2,1751.38,1,3,3,133,At Risk
CUST01773,196,5,4845.14,1,4,5,145,Loyal Customer
CUST01774,152,6,3826.09,1,5,4,154,Loyal Customer
CUST01775,49,2,1120.32,3,3,2,332,Potential Loyalist
CUST01776,79,2,2686.35,3,3,4,334,Potential Loyalist
CUST01777,167,5,3035.66,1,4,4,144,Loyal Customer
CUST01778,87,1,512.32,2,2,1,221,Dormant
CUST01779,167,4,3408.21,1,4,4,144,Loyal Customer
CUST01780,5,3,2803.73,5,3,4,534,Potential Loyalist
CUST01781,241,1,1360.78,1,2,2,122,Dormant
CUST01782,137,7,4334.56,2,5,5,255,Loyal Customer
CUST01783,21,4,2577.89,4,4,4,444,Champion
CUST01784,67,3,2180.12,3,3,3,333,Potential Loyalist
CUST01785,14,1,982.58,5,2,2,522,Potential Loyalist
CUST01786,23,6,3745.53,4,5,4,454,Champion
CUST01787,75,1,1770.53,3,2,3,323,Potential Loyalist
CUST01788,54,5,3455.7,3,4,4,344,Loyal Customer
CUST01789,52,1,341.52,3,2,1,321,Potential Loyalist
CUST01790,40,3,1750.7,4,3,3,433,Potential Loyalist
CUST01791,82,2,516.61,3,3,1,331,Potential Loyalist
CUST01792,36,1,821.29,4,2,2,422,Potential Loyalist
CUST01793,48,4,5185.16,3,4,5,345,Loyal Customer
CUST01794,26,2,1843.9,4,3,3,433,Potential Loyalist
CUST01795,89,1,1266.99,2,2,2,222,Dormant
CUST01796,33,1,500.81,4,2,1,421,Potential Loyalist
CUST01797,117,1,1593.85,2,2,3,223,Dormant
CUST01798,103,4,3577.66,2,4,4,244,Loyal Customer
CUST01799,74,1,659.32,3,2,1,321,Potential Loyalist
CUST01800,122,1,507.22,2,2,1,221,Dormant
CUST01801,24,1,371.61,4,2,1,421,Potential Loyalist
CUST01802,139,3,1461.8,2,3,2,232,At Risk
CUST01803,104,3,2088.76,2,3,3,233,At Risk
CUST01804,177,3,1552.45,1,3,3,133,At Risk
CUST01805,37,1,433.16,4,2,1,421,Potential Loyalist
CUST01806,50,1,411.72,3,2,1,321,Potential Loyalist
CUST01807,74,3,3341.2,3,3,4,334,Potential Loyalist
CUST01808,17,6,3618.0299999999997,5,5,4,554,Champion
CUST01809,45,7,7139.78,4,5,5,455,Champion
CUST01810,28,1,381.71,4,2,1,421,Potential Loyalist
CUST01811,69,4,3016.58,3,4,4,344,Loyal Customer
CUST01812,25,4,2569.42,4,4,4,444,Champion
CUST01813,22,5,3758.42,4,4,4,444,Champion
CUST01814,43,1,579.84,4,2,1,421,Potential Loyalist
CUST01815,4,1,762.94,5,2,1,521,Potential Loyalist
CUST01816,189,1,507.79,1,2,1,121,Dormant
CUST01817,147,7,5667.97,2,5,5,255,Loyal Customer
CUST01818,168,5,3080.04,1,4,4,144,Loyal Customer
CUST01819,82,2,1750.5700000000002,3,3,3,333,Potential Loyalist
CUST01820,6,10,6699.02,5,5,5,555,Champion
CUST01821,41,5,3708.96,4,4,4,444,Champion
CUST01822,50,2,2116.75,3,3,3,333,Potential Loyalist
CUST01823,32,4,3657.11,4,4,4,444,Champion
CUST01824,201,5,5499.38,1,4,5,145,Loyal Customer
CUST01825,16,1,561.93,5,2,1,521,Potential Loyalist
CUST01826,57,5,3208.37,3,4,4,344,Loyal Customer
CUST01827,5,2,1217.56,5,3,2,532,Potential Loyalist
CUST01828,122,3,1876.83,2,3,3,233,At Risk
CUST01829,101,7,4605.35,2,5,5,255,Loyal Customer
CUST01830,27,4,2433.02,4,4,3,443,Potential Loyalist
CUST01831,11,1,448.22,5,2,1,521,Potential Loyalist
CUST01832,95,5,5038.610000000001,2,4,5,245,Loyal Customer
CUST01833,27,7,4261.32,4,5,5,455,Champion
CUST01834,2,1,715.74,5,2,1,521,Potential Loyalist
CUST01835,132,1,710.25,2,2,1,221,Dormant
CUST01836,125,6,3567.04,2,5,4,254,Loyal Customer
CUST01837,76,1,441.28,3,2,1,321,Potential Loyalist
CUST01838,64,2,775.96,3,3,2,332,Potential Loyalist
CUST01839,0,3,1378.5,5,3,2,532,Potential Loyalist
CUST01840,101,3,1327.8,2,3,2,232,At Risk
CUST01841,14,5,3198.59,5,4,4,544,Champion
CUST01842,161,1,1332.91,1,2,2,122,Dormant
CUST01843,25,2,2693.71,4,3,4,434,Potential Loyalist
CUST01844,125,7,4849.78,2,5,5,255,Loyal Customer
CUST01845,164,1,545.67,1,2,1,121,Dormant
CUST01846,76,7,4758.75,3,5,5,355,Loyal Customer
CUST01847,16,1,1293.93,5,2,2,522,Potential Loyalist
CUST01848,1,5,5180.32,5,4,5,545,Champion
CUST01849,34,1,385.85,4,2,1,421,Potential Loyalist
